timestamp, frame, x, y, z, qx, qy, qz, qw
465192.191091166, 000232, -4.29822, 0.7945212, -0.08596055, -0.34571272, 0.14081156, -0.92692846, -0.038188845
465192.224438166, 000233, -4.291316, 0.7937265, -0.07326554, -0.34795684, 0.14104876, -0.9260154, -0.03907511
465192.257785333, 000234, -4.2839046, 0.79331005, -0.060995534, -0.35004082, 0.14091896, -0.9252292, -0.039549343
465192.291132375, 000235, -4.276837, 0.7933601, -0.047991607, -0.35191694, 0.14084603, -0.9245315, -0.039475333
465192.324479416, 000236, -4.2688994, 0.7940903, -0.035741445, -0.35299075, 0.14033467, -0.9241946, -0.03959746
465192.3578265, 000237, -4.260755, 0.79520065, -0.02374208, -0.35449123, 0.13906261, -0.923794, -0.040027857
465192.391173625, 000238, -4.254119, 0.796464, -0.012564759, -0.35738117, 0.13811037, -0.922796, -0.040642526
465192.424520625, 000239, -4.246527, 0.7978305, -0.0013676584, -0.360487, 0.13663441, -0.92180836, -0.04061329
465192.457867708, 000240, -4.2388425, 0.798925, 0.009418458, -0.3627234, 0.13459791, -0.92123866, -0.040427778
465192.49121475, 000241, -4.232256, 0.80009943, 0.020048227, -0.36462185, 0.13299666, -0.92077476, -0.03919898
465192.524561916, 000242, -4.22503, 0.80072635, 0.029960144, -0.36736083, 0.13268535, -0.9197951, -0.037649076
465192.557908916, 000243, -4.217839, 0.80089015, 0.039558157, -0.37062603, 0.13325872, -0.91843855, -0.036728498
465192.591255958, 000244, -4.2112513, 0.8011869, 0.04845072, -0.37420753, 0.13491885, -0.9167089, -0.037556197
465192.624603125, 000245, -4.204135, 0.8007791, 0.057660174, -0.3781561, 0.13706596, -0.91471297, -0.038871698
465192.657950125, 000246, -4.196991, 0.80041486, 0.06681368, -0.38108665, 0.13902284, -0.9131308, -0.040469192
465192.691297166, 000247, -4.1908946, 0.80009, 0.0756886, -0.38330194, 0.14032768, -0.91196144, -0.04140206
465192.724644375, 000248, -4.184638, 0.8000386, 0.08432858, -0.38587776, 0.14111875, -0.9107481, -0.041492783
465192.757991333, 000249, -4.1783557, 0.80000645, 0.09274028, -0.389012, 0.14201526, -0.9092582, -0.041843366
465192.791338458, 000250, -4.173097, 0.8001011, 0.103591815, -0.3930298, 0.1427156, -0.9074196, -0.041826516
465192.824685416, 000251, -4.167324, 0.79994386, 0.112577, -0.39683726, 0.14385226, -0.90557045, -0.04205861
465192.858032583, 000252, -4.161586, 0.79966664, 0.121293105, -0.4004667, 0.14492452, -0.9037886, -0.042300995
465192.891379583, 000253, -4.1564226, 0.7995446, 0.13076915, -0.40404862, 0.14586909, -0.9020238, -0.04266096
465192.924726708, 000254, -4.1511397, 0.79889387, 0.13971093, -0.408483, 0.14739767, -0.89975774, -0.04302886
465192.958073666, 000255, -4.145884, 0.79808927, 0.14857078, -0.4132169, 0.14937948, -0.8972296, -0.043779626
465192.991420833, 000256, -4.140121, 0.79719985, 0.15897141, -0.417686, 0.15043473, -0.89495677, -0.04427338
465193.024767916, 000257, -4.1350055, 0.79660434, 0.1681209, -0.4222185, 0.15087739, -0.8927405, -0.04451922
465193.058115041, 000258, -4.1299133, 0.7960698, 0.17736785, -0.42653283, 0.1513025, -0.89059204, -0.044977956
465193.091462125, 000259, -4.1243834, 0.795362, 0.18744758, -0.4308454, 0.1518963, -0.8883721, -0.04576765
465193.124809083, 000260, -4.1189046, 0.7945716, 0.19751602, -0.43525884, 0.15221134, -0.8861227, -0.046561245
465193.15815625, 000261, -4.113651, 0.7938837, 0.2078217, -0.44038925, 0.15236916, -0.8835189, -0.047278028
465193.191503208, 000262, -4.108821, 0.79337835, 0.21834756, -0.44602805, 0.1518833, -0.88071716, -0.048245553
465193.224850333, 000263, -4.103872, 0.7930092, 0.22887804, -0.4512094, 0.15132813, -0.878069, -0.05004689
465193.258197291, 000264, -4.098918, 0.79278976, 0.23942235, -0.45564675, 0.15043435, -0.87578934, -0.052426502
465193.291544458, 000265, -4.093948, 0.7929855, 0.2507631, -0.45948127, 0.14869806, -0.8739249, -0.054963596
465193.3248915, 000266, -4.0887666, 0.79321235, 0.2618134, -0.46468672, 0.14792241, -0.8711596, -0.05715003
465193.358238625, 000267, -4.0835648, 0.79387593, 0.27287373, -0.4712044, 0.14752895, -0.8676782, -0.057758678
465193.391585666, 000268, -4.0793033, 0.7952103, 0.28516024, -0.47773808, 0.14750065, -0.86406726, -0.058289018
465193.424932708, 000269, -4.074342, 0.7961445, 0.29650277, -0.48347095, 0.14710066, -0.8608795, -0.059192017
465193.458279833, 000270, -4.0694423, 0.7968659, 0.3074226, -0.48863658, 0.14604779, -0.8580655, -0.060231652
465193.491626916, 000271, -4.065903, 0.7976494, 0.31799984, -0.49443203, 0.14502764, -0.85479814, -0.061838295
465193.524973916, 000272, -4.061483, 0.7976734, 0.3282331, 0.50095, -0.1446916, 0.8509027, 0.06385833
465193.558321, 000273, -4.056824, 0.7973855, 0.33809075, 0.5081073, -0.14540721, 0.8463676, 0.0659212
465193.591668125, 000274, -4.0530124, 0.7973317, 0.34705395, 0.5148291, -0.14640576, 0.8419671, 0.0678798
465193.625015166, 000275, -4.0486298, 0.7971629, 0.35602444, 0.5202609, -0.1472375, 0.838305, 0.06996024
465193.658362208, 000276, -4.0442624, 0.7969446, 0.36474144, 0.5248234, -0.14680217, 0.8353823, 0.07173376
465193.691709291, 000277, -4.040375, 0.79623884, 0.37217662, 0.5291259, -0.14669767, 0.8325033, 0.07378241
465193.725056416, 000278, -4.0356812, 0.7956414, 0.38028216, 0.5337431, -0.14753978, 0.82920706, 0.07593356
465193.758403333, 000279, -4.0309196, 0.79532397, 0.3884365, 0.53899586, -0.1482038, 0.82559973, 0.07683774
465193.7917505, 000280, -4.0266767, 0.7943158, 0.39565915, 0.5436563, -0.14924094, 0.82228255, 0.07756536
465193.825097458, 000281, -4.0221963, 0.7941709, 0.4035946, 0.547042, -0.14955197, 0.8199422, 0.077936955
465193.858444541, 000282, -4.01781, 0.79411113, 0.41159016, 0.54920053, -0.14826553, 0.8187077, 0.07819085
465193.891791583, 000283, -4.0139656, 0.7936206, 0.41932034, 0.55183405, -0.14689352, 0.8170762, 0.079295024
465193.925138708, 000284, -4.009863, 0.7932828, 0.4275151, 0.5552293, -0.14552213, 0.81493014, 0.08020267
465193.958485833, 000285, -4.0053086, 0.7929128, 0.43599093, 0.55859506, -0.14440073, 0.8127929, 0.08054499
465193.991832833, 000286, -4.000567, 0.79231834, 0.44504857, 0.5621482, -0.14415419, 0.8103805, 0.08057497
465194.025179916, 000287, -3.9954271, 0.7917885, 0.4542166, 0.5657745, -0.14435743, 0.8078294, 0.08044572
465194.058527, 000288, -3.9899147, 0.7909176, 0.46366107, 0.56903327, -0.14449964, 0.80545926, 0.08097001
465194.091874041, 000289, -3.9847713, 0.7900137, 0.473728, 0.5720886, -0.14473209, 0.8031433, 0.08202445
465194.125221083, 000290, -3.978821, 0.788706, 0.48376185, 0.57505935, -0.14583626, 0.80072755, 0.08290866
465194.158568083, 000291, -3.9725916, 0.78740567, 0.49418038, 0.5776368, -0.14680022, 0.79868996, 0.08294465
465194.191915166, 000292, -3.9665792, 0.78632855, 0.5049499, 0.5799771, -0.14792706, 0.79678625, 0.0829197
465194.225262291, 000293, -3.9605246, 0.78532445, 0.5159504, 0.58300203, -0.1483046, 0.7945447, 0.082541026
465194.258609375, 000294, -3.9544597, 0.7842503, 0.52715576, 0.5869619, -0.1484292, 0.791497, 0.08352824
465194.291956375, 000295, -3.9490554, 0.78326184, 0.5395516, 0.59089655, -0.148369, 0.7882953, 0.08612997
465194.325303416, 000296, -3.9434009, 0.78247523, 0.5515457, 0.59473115, -0.14795025, 0.78525656, 0.088190384
465194.3586505, 000297, -3.937882, 0.7820962, 0.5633097, 0.5991836, -0.14647914, 0.78206193, 0.088892534
465194.391997666, 000298, -3.9328885, 0.78150535, 0.5748266, 0.6033008, -0.14467722, 0.77921975, 0.088956445
465194.425344625, 000299, -3.9274783, 0.78182554, 0.58699703, 0.606101, -0.14285876, 0.77738094, 0.088947915
465194.458691708, 000300, -3.9221485, 0.7825301, 0.59922916, 0.6088397, -0.1419687, 0.77537304, 0.08919471
465194.49203875, 000301, -3.9175203, 0.78345495, 0.61109596, 0.6115649, -0.1404354, 0.7736438, 0.08798565
465194.525385875, 000302, -3.9122062, 0.7847013, 0.6233461, 0.6143324, -0.14045946, 0.77179587, 0.08484124
465194.558732916, 000303, -3.9063966, 0.7859319, 0.6357947, 0.616239, -0.14321156, 0.7700356, 0.08237143
465194.592079958, 000304, -3.9005637, 0.7863337, 0.64905393, 0.61699617, -0.14436029, 0.7695222, 0.07944421
465194.625427, 000305, -3.8946328, 0.7868857, 0.6612438, 0.6187824, -0.14603597, 0.76799154, 0.07727036
465194.658774083, 000306, -3.8883023, 0.7872493, 0.67314684, 0.6197313, -0.15211907, 0.76600856, 0.077612616
465194.692121083, 000307, -3.8827024, 0.7867935, 0.6864426, 0.6217498, -0.15604897, 0.7636522, 0.07688337
465194.725468166, 000308, -3.8774185, 0.78646106, 0.6980037, 0.6251637, -0.15788908, 0.7605042, 0.07664719
465194.75881525, 000309, -3.8722425, 0.78626645, 0.7092046, 0.6287637, -0.15949315, 0.7572456, 0.07613992
465194.792162291, 000310, -3.866984, 0.7856075, 0.72085726, 0.6317742, -0.1592514, 0.754787, 0.07613742
465194.825509458, 000311, -3.861616, 0.7845186, 0.73216677, 0.634443, -0.15848239, 0.7524791, 0.07836167
465194.858856458, 000312, -3.8561234, 0.783106, 0.7435049, 0.6370283, -0.15777937, 0.75012535, 0.08131715
465194.8922035, 000313, -3.850788, 0.78162646, 0.75694203, 0.64015555, -0.15768582, 0.74719846, 0.083847746
465194.925550458, 000314, -3.8455763, 0.7800804, 0.76896596, 0.6436755, -0.15733753, 0.74394166, 0.086471945
465194.958897583, 000315, -3.8405855, 0.778664, 0.78103757, 0.6477399, -0.15635784, 0.74038094, 0.08843819
465194.992244666, 000316, -3.8361013, 0.7776154, 0.7940776, 0.6527151, -0.15546249, 0.7360157, 0.08986234
465195.025591791, 000317, -3.8317544, 0.7766484, 0.8070473, 0.65799284, -0.15482281, 0.73132133, 0.09079822
465195.058938875, 000318, -3.8274176, 0.775668, 0.82054275, 0.66241115, -0.15386027, 0.72739655, 0.09182968
465195.092285791, 000319, -3.823546, 0.7752549, 0.83459514, 0.6669342, -0.15284601, 0.72341156, 0.09226332
465195.125632958, 000320, -3.819556, 0.7746276, 0.84929186, 0.6722599, -0.15270135, 0.7184077, 0.092948265
465195.158979958, 000321, -3.8154683, 0.7741053, 0.86458284, 0.6778143, -0.15404435, 0.7126838, 0.09444497
465195.192327041, 000322, -3.8113468, 0.77350247, 0.8798918, 0.68292904, -0.15652052, 0.70697904, 0.0963828
465195.225673958, 000323, -3.8069715, 0.77318895, 0.89594495, 0.6878776, -0.15892091, 0.70124465, 0.09911893
465195.259021208, 000324, -3.8026435, 0.7732046, 0.91228265, 0.693056, -0.1596187, 0.6956245, 0.1014979
465195.29236825, 000325, -3.7986228, 0.7738685, 0.92808515, 0.6983676, -0.15920924, 0.6900016, 0.10408113
465195.325715208, 000326, -3.7947037, 0.7744919, 0.9436947, 0.7029504, -0.157517, 0.68538225, 0.10630257
465195.359062291, 000327, -3.790751, 0.77488476, 0.95911855, 0.7065423, -0.15689982, 0.6814211, 0.10883771
465195.392409291, 000328, -3.7865982, 0.77516043, 0.97394186, 0.71000516, -0.15765524, 0.6773006, 0.11091155
465195.425756416, 000329, -3.7827952, 0.7753809, 0.98867416, 0.7141479, -0.15926735, 0.6721606, 0.113255784
465195.4591035, 000330, -3.7793822, 0.7753499, 1.002845, 0.7186014, -0.15909635, 0.66704077, 0.115571715
465195.492450583, 000331, -3.7767959, 0.775507, 1.0163071, 0.7239608, -0.15734483, 0.6613909, 0.116984405
465195.525797625, 000332, -3.7742949, 0.77579343, 1.0293893, 0.7293763, -0.15650044, 0.6554198, 0.11807883
465195.559144666, 000333, -3.7712169, 0.7760928, 1.0418249, 0.7326207, -0.15599084, 0.6519413, 0.11792552
465195.59249175, 000334, -3.7675035, 0.77633095, 1.0532961, 0.73441577, -0.15611789, 0.65012306, 0.11662149
465195.62583875, 000335, -3.7637315, 0.7767687, 1.064586, 0.7372839, -0.1584302, 0.64654267, 0.11530333
465195.659185875, 000336, -3.759161, 0.77736056, 1.0756454, 0.7389286, -0.16318685, 0.64362675, 0.11445147
465195.692532875, 000337, -3.7535346, 0.7784042, 1.0875725, 0.73912936, -0.16425171, 0.64363176, 0.11156764
465195.725879875, 000338, -3.747323, 0.77813065, 1.0987809, 0.7385944, -0.16318421, 0.6448473, 0.10964116
465195.759227, 000339, -3.7411168, 0.7777711, 1.1100928, 0.7388511, -0.16395582, 0.6443392, 0.10974742
465195.792574083, 000340, -3.7353642, 0.77796763, 1.1224385, 0.74214673, -0.1667434, 0.63986456, 0.10949053
465195.825921166, 000341, -3.7295387, 0.7781644, 1.1342938, 0.7459938, -0.17263244, 0.63360846, 0.110597074
465195.859268125, 000342, -3.723287, 0.777842, 1.1453776, 0.7486745, -0.17464511, 0.6300418, 0.109694734
465195.892615208, 000343, -3.7168303, 0.7770037, 1.1566529, 0.74950176, -0.17188893, 0.63024306, 0.10721478
465195.92596225, 000344, -3.7096157, 0.77514005, 1.1670502, 0.7501054, -0.16906103, 0.63014644, 0.108054355
465195.959309291, 000345, -3.7015493, 0.77299136, 1.1769501, 0.7505036, -0.16899213, 0.6291897, 0.11093354
465195.992656333, 000346, -3.6933243, 0.76931673, 1.1878686, 0.75168276, -0.16690598, 0.6281246, 0.11213787
465196.026003416, 000347, -3.6849585, 0.76690435, 1.1981096, 0.7533516, -0.16401951, 0.6266037, 0.113695286
465196.059350458, 000348, -3.676281, 0.7648381, 1.2084467, 0.75548744, -0.16234197, 0.6240987, 0.11569216
465196.092697416, 000349, -3.6672359, 0.76256794, 1.2201825, 0.7577461, -0.16055588, 0.6215993, 0.11686324
465196.126044625, 000350, -3.6578572, 0.76058424, 1.2313981, 0.75964177, -0.15775454, 0.61972725, 0.11830441
465196.159391625, 000351, -3.648169, 0.75925493, 1.2424402, 0.7614478, -0.1551586, 0.617942, 0.119460456
465196.192738666, 000352, -3.6389654, 0.7590605, 1.2536349, 0.7636721, -0.15299791, 0.61549795, 0.120659485
465196.226085708, 000353, -3.6302097, 0.7589795, 1.2652098, 0.76782584, -0.15042634, 0.6105429, 0.12268914
465196.25943275, 000354, -3.6214247, 0.7590388, 1.276962, 0.77185243, -0.14823905, 0.6054776, 0.12516348
465196.292779833, 000355, -3.6128151, 0.76003253, 1.2895067, 0.77462, -0.1469644, 0.6015935, 0.12825985
465196.326126875, 000356, -3.6035252, 0.7608617, 1.3013687, 0.77630967, -0.14454776, 0.5997965, 0.12920275
465196.359473958, 000357, -3.5941331, 0.76184374, 1.3130158, 0.77751696, -0.1409584, 0.5988214, 0.13042612
465196.392821083, 000358, -3.5847962, 0.7633693, 1.3247652, 0.7780409, -0.13732694, 0.5988618, 0.13098934
465196.426168125, 000359, -3.5755713, 0.7654123, 1.3365127, 0.7783306, -0.13436714, 0.5998086, 0.12797108
465196.459515083, 000360, -3.5669003, 0.7673852, 1.348361, 0.78011364, -0.13325372, 0.5982353, 0.12562162
465196.492862125, 000361, -3.558379, 0.76948583, 1.3595693, 0.7833147, -0.13419795, 0.59398216, 0.12487625
465196.52620925, 000362, -3.5490491, 0.77075434, 1.3704935, 0.78442526, -0.13674298, 0.5919492, 0.12479796
465196.55955625, 000363, -3.539313, 0.771371, 1.3807224, 0.7839217, -0.1377531, 0.5926342, 0.12359392
465196.592903333, 000364, -3.5308778, 0.77176315, 1.390445, 0.78512067, -0.1375166, 0.5912229, 0.12300472
465196.626250375, 000365, -3.5223017, 0.77170825, 1.3997363, 0.78800267, -0.13868767, 0.586896, 0.12397792
465196.659597375, 000366, -3.5137155, 0.7716903, 1.4086901, 0.791445, -0.14134473, 0.5812624, 0.12558006
465196.6929445, 000367, -3.5051732, 0.7718768, 1.4176568, 0.7942844, -0.14296392, 0.57686913, 0.12607823
465196.726291583, 000368, -3.4965355, 0.7715748, 1.4264233, 0.7972241, -0.14234248, 0.57307285, 0.12553829
465196.759638541, 000369, -3.4878314, 0.77071035, 1.435252, 0.80101365, -0.14100952, 0.56801075, 0.12592556
465196.792985666, 000370, -3.4792807, 0.76944906, 1.44454, 0.805478, -0.1415508, 0.5611789, 0.1274631
465196.826332666, 000371, -3.4700322, 0.76852626, 1.4536092, 0.80976564, -0.14262943, 0.5545564, 0.12807639
465196.859679833, 000372, -3.46057, 0.76730376, 1.4627591, 0.81463987, -0.14208238, 0.54733336, 0.12884353
465196.893026791, 000373, -3.4522717, 0.7658352, 1.4728968, 0.8199969, -0.14108159, 0.5391947, 0.13026936
465196.926373833, 000374, -3.442999, 0.76372737, 1.4827244, 0.82517236, -0.14082871, 0.5304881, 0.13356715
465196.959720791, 000375, -3.4328527, 0.761239, 1.4923596, 0.83067226, -0.14169316, 0.52062637, 0.13731314
465196.993067916, 000376, -3.4228015, 0.7584655, 1.5020525, 0.83666366, -0.13991305, 0.51040787, 0.14107442
465197.026414958, 000377, -3.4116044, 0.75582135, 1.511924, 0.8414995, -0.13991804, 0.5007865, 0.14667806
465197.059762041, 000378, -3.3998055, 0.7542571, 1.5221941, 0.8457391, -0.14070415, 0.49221864, 0.15049411
465197.093109166, 000379, -3.3883498, 0.75351757, 1.5321369, 0.85099804, -0.14072639, 0.48207405, 0.15363273
465197.126456166, 000380, -3.376859, 0.7534961, 1.5427725, 0.85678136, -0.14020717, 0.47081086, 0.15685903
465197.15980325, 000381, -3.3650858, 0.75423133, 1.5531749, 0.8616283, -0.14105064, 0.46038282, 0.16046506
465197.193150208, 000382, -3.3537405, 0.755442, 1.562847, 0.8662669, -0.13875812, 0.45166424, 0.16225652
465197.226497291, 000383, -3.3430092, 0.75671905, 1.5725524, 0.87123436, -0.1354324, 0.44220242, 0.16451678
465197.259844291, 000384, -3.3326354, 0.758469, 1.5821321, 0.87607455, -0.13455541, 0.43190077, 0.16688275
465197.293191375, 000385, -3.32318, 0.7596983, 1.5908079, 0.8805492, -0.13451509, 0.4216663, 0.16951765
465197.3265385, 000386, -3.313726, 0.7607828, 1.5991219, 0.8845531, -0.131964, 0.41358435, 0.17058554
465197.3598855, 000387, -3.3044767, 0.7614261, 1.606548, 0.8877158, -0.12838733, 0.40766814, 0.17112541
465197.393232583, 000388, -3.2955053, 0.76259816, 1.6142501, 0.890406, -0.12663345, 0.40176988, 0.17240068
465197.426579583, 000389, -3.2868958, 0.76339257, 1.6205689, 0.8930155, -0.1273532, 0.39469793, 0.17469388
465197.459926625, 000390, -3.2786736, 0.76398444, 1.6263654, 0.8958244, -0.12794992, 0.38723725, 0.17656419
465197.493273625, 000391, -3.2701533, 0.7654087, 1.6325874, 0.8985505, -0.12816499, 0.3807682, 0.17662479
465197.526620666, 000392, -3.261987, 0.76578134, 1.6371124, 0.9007571, -0.12802145, 0.37530223, 0.1771876
465197.559967791, 000393, -3.2540257, 0.7657771, 1.6409265, 0.9029604, -0.12738639, 0.37001956, 0.17754097
465197.593314791, 000394, -3.2449417, 0.76540107, 1.6457306, 0.9052196, -0.12727319, 0.36453903, 0.17745507
465197.626661916, 000395, -3.2364254, 0.7648035, 1.6493443, 0.907701, -0.12745507, 0.35811123, 0.17773692
465197.660008875, 000396, -3.2278898, 0.7638418, 1.6516029, 0.90946996, -0.12749776, 0.35306218, 0.17876163
465197.693356041, 000397, -3.217515, 0.7623993, 1.6550616, 0.91098225, -0.12653515, 0.34950247, 0.1787406
465197.726703083, 000398, -3.2075777, 0.7606054, 1.6571937, 0.912647, -0.12566094, 0.34476668, 0.18005757
465197.76005, 000399, -3.197595, 0.758746, 1.6580716, 0.9138636, -0.12670422, 0.3396153, 0.18292299
465197.793397125, 000400, -3.1861334, 0.7563005, 1.6602501, 0.91463965, -0.12739287, 0.3362777, 0.18472317
465197.826744208, 000401, -3.1752217, 0.75346214, 1.6603968, 0.9154673, -0.12534438, 0.33402103, 0.18611357
465197.86009125, 000402, -3.1641052, 0.75034046, 1.6601508, 0.916567, -0.12256254, 0.33064044, 0.18857394
465197.893438291, 000403, -3.1517093, 0.7477681, 1.6612469, 0.9177658, -0.12044164, 0.32634237, 0.1915733
465197.926785291, 000404, -3.139183, 0.74499923, 1.6605171, 0.9190165, -0.117425494, 0.32267085, 0.19365817
465197.960132375, 000405, -3.126062, 0.7424641, 1.6593797, 0.9204983, -0.11394368, 0.3185737, 0.19547509
465197.993479416, 000406, -3.1117275, 0.74092144, 1.6601558, 0.9222227, -0.110985264, 0.31337038, 0.19745019
465198.026826458, 000407, -3.0974145, 0.7393142, 1.6590889, 0.9240931, -0.10743342, 0.30850938, 0.19832282
465198.060173416, 000408, -3.0826144, 0.73827565, 1.6577032, 0.9256508, -0.10501733, 0.30371484, 0.19974785
465198.0935205, 000409, -3.0679603, 0.737927, 1.6577322, 0.92727923, -0.10380942, 0.29766923, 0.2019151
465198.1268675, 000410, -3.0530488, 0.7377177, 1.6565875, 0.92898595, -0.102222346, 0.29043576, 0.20538437
465198.160214625, 000411, -3.03807, 0.7380299, 1.6553551, 0.9304809, -0.10061016, 0.2837156, 0.20877837
465198.193561583, 000412, -3.0224633, 0.7390252, 1.6561246, 0.93252254, -0.09807506, 0.2765337, 0.21050434
465198.226908666, 000413, -3.0075815, 0.7399378, 1.6552638, 0.9339786, -0.095040046, 0.2716297, 0.21182214
465198.260255791, 000414, -2.992781, 0.7409801, 1.6543639, 0.93555903, -0.09037088, 0.269526, 0.20956635
465198.293602791, 000415, -2.9777284, 0.7428228, 1.6557304, 0.9377335, -0.087387085, 0.26540187, 0.2063521
465198.326949791, 000416, -2.963173, 0.74500895, 1.6555552, 0.93963706, -0.0897259, 0.25844583, 0.20551713
465198.360296875, 000417, -2.949243, 0.7470415, 1.6548725, 0.94158983, -0.093040824, 0.24942233, 0.20625335
465198.393643875, 000418, -2.9351287, 0.7485296, 1.6537783, 0.94331807, -0.09448347, 0.24245627, 0.20600702
465198.426991041, 000419, -2.9218967, 0.74938154, 1.6515794, 0.9448472, -0.09290519, 0.23878877, 0.20399067
465198.460337958, 000420, -2.9090621, 0.74994355, 1.6496073, 0.9468054, -0.09077737, 0.23312548, 0.20241377
465198.493685, 000421, -2.8952217, 0.7512244, 1.6484785, 0.9490859, -0.09090366, 0.22325574, 0.20280355
465198.527032083, 000422, -2.882005, 0.7518562, 1.646421, 0.95118886, -0.0916718, 0.21402705, 0.2025547
465198.560379125, 000423, -2.8684776, 0.75176525, 1.6434629, 0.9527341, -0.09119778, 0.2083031, 0.20147058
465198.593726208, 000424, -2.8548453, 0.7509879, 1.6402358, 0.9542611, -0.09065839, 0.20289578, 0.20000009
465198.627073208, 000425, -2.840866, 0.75016683, 1.636923, 0.955722, -0.09144096, 0.19516483, 0.20036145
465198.660420208, 000426, -2.8267534, 0.7487267, 1.6333996, 0.9571689, -0.090929836, 0.18757516, 0.20093532
465198.693767291, 000427, -2.8119848, 0.7460138, 1.6293012, 0.95847064, -0.089367464, 0.18142243, 0.20108049
465198.727114291, 000428, -2.7974188, 0.74407667, 1.6253551, 0.9598758, -0.08795763, 0.17455685, 0.20107636
465198.760461416, 000429, -2.7827804, 0.74218565, 1.6215146, 0.9614774, -0.086484306, 0.16514581, 0.20201127
465198.7938085, 000430, -2.7678914, 0.7404875, 1.6176789, 0.9627129, -0.08489615, 0.15604274, 0.20402764
465198.827155541, 000431, -2.7525885, 0.73894936, 1.6129935, 0.9640093, -0.08272366, 0.14874756, 0.20424746
465198.8605025, 000432, -2.7370377, 0.7375502, 1.6082345, 0.96531904, -0.07982342, 0.14117533, 0.20458922
465198.893849583, 000433, -2.7211123, 0.7367694, 1.6042699, 0.96689653, -0.07629713, 0.13131961, 0.20504856
465198.927196666, 000434, -2.7053006, 0.736273, 1.6003039, 0.9684576, -0.073077045, 0.11964272, 0.2059983
465198.960543708, 000435, -2.6892219, 0.7358657, 1.5963148, 0.97014725, -0.06823003, 0.10947645, 0.20536281
465198.993890666, 000436, -2.6724975, 0.7353705, 1.5926025, 0.97171503, -0.06238366, 0.09971615, 0.20477979
465199.02723775, 000437, -2.6557298, 0.73597306, 1.5882957, 0.97274333, -0.06012941, 0.090423405, 0.20488651
465199.060584875, 000438, -2.6388338, 0.7371105, 1.5836598, 0.97311294, -0.059861574, 0.08087259, 0.20718953
465199.093931875, 000439, -2.6213367, 0.7387015, 1.5787675, 0.9736409, -0.05910324, 0.071862005, 0.20824492
465199.127278875, 000440, -2.6047814, 0.74062794, 1.5732715, 0.9738176, -0.06064259, 0.0650704, 0.20920707
465199.160625791, 000441, -2.5891774, 0.742291, 1.5678052, 0.97401714, -0.06183522, 0.059880063, 0.20947866
465199.193973, 000442, -2.574678, 0.7430455, 1.563236, 0.9744645, -0.059547763, 0.052224208, 0.21010879
465199.22732, 000443, -2.5612416, 0.74322855, 1.5586333, 0.9750327, -0.056630056, 0.043780092, 0.21020831
465199.260667041, 000444, -2.5487478, 0.7430676, 1.5531261, 0.97508085, -0.054227415, 0.037694238, 0.21179198
465199.294014083, 000445, -2.5356991, 0.7428717, 1.546719, 0.9747125, -0.053132616, 0.033283457, 0.214487
465199.327361083, 000446, -2.5244343, 0.7431079, 1.5398984, 0.9745132, -0.053168997, 0.029273026, 0.21596356
465199.360708125, 000447, -2.5140219, 0.74351376, 1.5331997, 0.974418, -0.05343187, 0.02363399, 0.21701637
465199.39405525, 000448, -2.5067549, 0.7439723, 1.5267589, 0.9741174, -0.051862758, 0.017557386, 0.21931098
465199.427402208, 000449, -2.497873, 0.7439056, 1.5197513, 0.97392577, -0.04985791, 0.01257494, 0.2209629
465199.460749375, 000450, -2.489183, 0.743677, 1.5126344, 0.9741479, -0.047220085, 0.00766533, 0.22078809
465199.494096291, 000451, -2.482148, 0.7436241, 1.5050243, 0.9744222, -0.04412803, 0.0016120316, 0.22034387
465199.527443291, 000452, -2.4737306, 0.7434326, 1.4970747, 0.9743101, -0.043110546, -0.0044132494, 0.22100182
465199.560790375, 000453, -2.4653182, 0.7430913, 1.4884866, 0.97413015, -0.043435402, -0.009381691, 0.2215757
465199.594137458, 000454, -2.4569042, 0.74139756, 1.4786689, 0.9741722, -0.042034913, -0.013497849, 0.22144845
465199.627484458, 000455, -2.4488873, 0.73990136, 1.4694166, 0.9744565, -0.03940845, -0.017880727, 0.22036722
465199.660831541, 000456, -2.4408457, 0.7385288, 1.4594961, 0.9743755, -0.03737651, -0.021208622, 0.22078387
465199.694178583, 000457, -2.4317286, 0.73694587, 1.4482297, 0.97418296, -0.03543085, -0.023258016, 0.22174579
465199.727525625, 000458, -2.423201, 0.7357229, 1.437141, 0.9743776, -0.03212684, -0.026078027, 0.22107935
465199.760872625, 000459, -2.4145584, 0.73506135, 1.4259422, 0.97490656, -0.028842177, -0.03049926, 0.21862097
465199.794219708, 000460, -2.4049702, 0.73511744, 1.4139705, 0.97487116, -0.027190689, -0.035170887, 0.21828826
465199.82756675, 000461, -2.3961036, 0.7352927, 1.4014868, 0.9750459, -0.025739279, -0.038521778, 0.21711512
465199.86091375, 000462, -2.3871777, 0.7355838, 1.3888822, 0.97503114, -0.024197249, -0.043195553, 0.21647842
465199.894260708, 000463, -2.3779938, 0.73640484, 1.3757315, 0.9746255, -0.023832496, -0.04760758, 0.2174181
465199.927607875, 000464, -2.3681712, 0.7375209, 1.3621496, 0.9744737, -0.023040097, -0.05025298, 0.21758856
465199.960954875, 000465, -2.3579452, 0.7391408, 1.3487419, 0.9743144, -0.021662446, -0.05427754, 0.21747658
465199.994301875, 000466, -2.3470511, 0.74142075, 1.3355569, 0.9734087, -0.022863397, -0.060180698, 0.21984316
